date,temperature,dewpoint,humidity,wind_speed,pressure
2017-08-13,31.76934306569347,24.513503649635027,66.45620437956204,3.0067518832116815,100673.5401459854
2017-08-14,30.867361111111126,25.651736111111116,74.52777777777777,2.5223611111111115,100678.125
2017-08-15,29.937919463087248,26.01308724832216,79.97651006711409,2.139641449664434,100563.12080536912
2017-08-16,28.3488188976378,24.610236220472437,81.01574803149606,1.7922080000000014,100435.9842519685
2017-08-17,26.967058823529428,24.7419607843137,88.12156862745098,1.6019809882352947,100374.50980392157
2017-08-18,28.872950819672106,23.653278688524615,74.37704918032787,2.839620065573771,100521.22950819672
2017-08-19,29.18958333333333,23.653125000000003,72.72916666666667,2.9388223333333325,100422.8125
2017-08-20,28.75263157894737,24.665263157894735,78.71578947368421,2.3100203789473683,100344.94736842105
2017-08-21,30.161875000000048,24.490000000000006,72.0125,2.390267,100333.625
2017-08-22,30.27509727626461,24.235019455252907,70.50194552529183,3.744351377431905,100418.21011673151
2017-08-23,29.177470355731213,24.523715415019772,76.699604743083,3.6519457391304355,100410.0395256917
2017-08-24,29.044176706827308,24.538554216867468,77.285140562249,2.203063389558238,100445.62248995985
2017-08-25,29.70040160642569,24.85220883534139,75.64658634538152,2.466080899598398,100463.13253012048
2017-08-26,29.079282868525908,24.287250996015917,76.39043824701196,2.462994486055779,100313.58565737052
2017-08-27,27.71062992125984,24.196456692913383,82.17716535433071,2.7033600000000053,100323.46456692913
2017-08-28,27.40947368421052,24.067894736842103,82.8,3.202218105263161,100442.63157894737
2017-08-29,27.46548223350256,23.76751269035534,80.65482233502539,1.4579857868020296,100548.2233502538
2017-08-30,30.672081218274094,25.131472081218273,73.17766497461929,2.1344458071065993,100562.28426395939
2017-08-31,29.50820312500002,24.756640625000014,76.78515625,1.666970250000001,100686.9140625
2017-09-01,30.67839195979902,24.84522613065326,72.41708542713567,2.1974599396984944,100683.76884422111
2017-09-02,30.278723404255302,24.378723404255343,71.07446808510639,2.9628289361702116,100486.27659574468
2017-09-03,30.545263157894745,24.355789473684226,70.2,4.562160842105264,100431.05263157895
2017-09-04,31.607653061224507,24.867857142857126,68.14285714285714,3.4875962448979636,100494.79591836735
2017-09-05,29.860799999999998,25.735999999999997,79.22,1.8809655040000013,100584.64
2017-09-06,28.781818181818178,25.855335968379446,84.67193675889328,1.326984347826086,100630.43478260869
2017-09-07,29.18588235294116,25.577647058823548,81.44313725490196,1.811476203921569,100689.6862745098
2017-09-08,30.779921259842503,25.884251968503953,75.79527559055119,1.7131839999999996,100714.96062992126
2017-09-09,31.47882352941178,25.706274509803947,72.4078431372549,1.9036891607843138,100635.2156862745
2017-09-10,29.652400000000007,25.51759999999999,79.048,1.654942080000001,100722.88
2017-09-11,30.11976284584978,25.520158102766818,76.93280632411067,1.6430928695652176,100763.75494071146
2017-09-12,30.56111111111112,25.337698412698423,74.61111111111111,1.2414229841269828,100809.20634920635
2017-09-13,29.642063492063496,24.617857142857137,75.06746031746032,2.034032000000003,100723.92857142857
2017-09-14,31.273517786561275,24.84861660079051,69.72332015810277,3.040932173913048,100420.39525691699
2017-09-15,28.770512820512813,25.036538461538456,80.99358974358974,2.0452080000000015,100290.89743589744
2017-10-21,28.181481481481462,25.779629629629632,86.91666666666667,0.8622077037037036,100708.51851851853
2017-10-22,28.61048951048949,25.37307692307693,83.54195804195804,1.4968024615384627,100771.18881118881
2017-10-23,29.331944444444428,24.736458333333328,77.65625,2.206639111111114,100792.15277777778
2017-10-24,27.09407665505224,24.737630662020905,87.3588850174216,1.5489079303135895,101047.83972125435
2017-10-25,28.143881856540094,24.44345991561181,81.13080168776371,1.4846632236286932,101165.61181434599
2017-10-30,29.704575163398705,19.747058823529407,55.26143790849673,4.099035398692815,101042.87581699346
2017-10-31,28.120975609756098,19.91121951219511,61.47317073170732,2.320246634146344,101030.34146341463
2017-11-01,27.34453125000001,20.748437499999994,67.4453125,2.7000517500000045,101013.3203125
2017-11-02,28.941860465116264,21.180232558139526,63.47286821705426,2.3240881860465175,100784.92248062015
2017-11-03,29.24428044280444,19.69225092250923,57.51660516605166,2.4841237490774946,100780.44280442805
2017-11-04,28.576736111111074,17.276736111111102,50.97222222222222,2.69621,100807.74305555556
2017-11-05,25.7473309608541,17.371886120996436,60.67615658362989,4.0239963558718825,100865.83629893238
2017-11-06,25.28500000000002,19.661562500000024,71.18125,2.3174833000000037,100873.375
2017-11-07,27.473282442748097,21.525190839694677,70.57251908396947,2.308739786259547,100823.01526717558
2017-11-08,27.59959349593498,21.871544715447175,71.07317073170732,1.1908346016260152,100883.49593495936
2017-11-09,28.812955465587045,22.70971659919029,70.08502024291498,1.656762817813764,100793.11740890688
2017-11-10,29.5843373493976,23.9180722891566,72.14056224899599,1.775233542168677,100775.140562249
2017-11-11,27.3648,23.740400000000005,80.892,1.691599359999999,100832.56
2017-11-12,28.798000000000005,23.578399999999995,74.972,1.6241857279999985,100694.4
2017-11-13,28.162946428571427,24.670089285714287,81.80803571428571,1.6015607142857131,100654.86607142857
2017-11-14,28.992558139534875,24.886511627906962,79.13023255813954,1.2013940093023248,100701.3953488372
2017-11-15,29.462307692307675,24.291538461538483,74.74615384615385,1.4537396923076926,100806.19230769231
2017-11-16,28.428750000000015,25.016249999999996,82.075,1.6935365333333336,100853.33333333333
2017-11-17,29.47011952191234,25.53545816733068,79.89641434262948,0.9665681593625497,100777.25099601594
2017-11-18,30.671138211382157,25.66422764227642,75.6869918699187,0.7443397723577233,100656.05691056911
2017-11-19,29.527064220183497,25.698165137614687,80.44036697247707,1.5152195229357788,100672.43119266054
2017-11-20,26.773631840796053,24.25323383084582,86.71641791044776,1.1220481592039795,100783.38308457712
2017-11-21,28.071291866028712,24.48660287081341,81.47368421052632,2.5725120000000037,100752.91866028708
2017-11-22,28.86878306878306,24.367195767195774,77.71957671957672,1.5390948571428569,100769.62962962964
2017-11-23,29.04457142857142,23.18171428571429,71.04,2.7269440000000036,100809.02857142857
2017-11-24,28.353773584905664,21.54622641509431,66.95283018867924,2.532523773584909,101011.93396226416
2017-11-25,27.526799999999987,19.980399999999996,63.852,2.1588455680000056,101135.16
2017-11-26,28.04618473895584,20.16746987951808,62.714859437751,2.2145535742971925,101107.63052208835
2017-11-27,27.806854838709697,20.602016129032265,65.14516129032258,2.231955354838717,100935.8870967742
2017-11-28,27.711965811965833,21.714957264957256,70.2008547008547,2.5588263931623976,100895.2564102564
2017-11-29,29.274874371859287,22.420603015075386,67.1356783919598,2.295853668341711,100882.61306532663
2017-11-30,29.256249999999977,22.928645833333363,69.11458333333333,1.5809383333333324,100803.90625
2017-12-01,29.215609756097557,22.119999999999987,65.93170731707318,1.8029886439024378,100831.21951219512
2017-12-02,28.967195767195765,21.605291005291,64.88888888888889,1.3964678095238088,100898.78306878307
2017-12-03,29.326470588235306,21.726960784313714,64.15196078431373,1.2694621176470586,100858.72549019608
2017-12-04,29.832270916334615,22.112749003984057,63.50597609561753,2.191386517928289,100805.97609561753
2017-12-05,27.69999999999996,20.92663934426229,66.67213114754098,2.43435265573771,100905.08196721312
2017-12-06,28.38232931726909,21.27871485943775,65.66666666666667,2.046330088353414,100909.67871485944
2017-12-07,29.392916666666668,21.63708333333333,63.604166666666664,2.075010666666669,100936.54166666667
2017-12-08,30.05816326530612,22.487244897959183,64.45408163265306,1.9658355918367354,101045.45918367348
2017-12-09,27.860555555555553,19.769999999999996,61.63333333333333,2.914452444444448,101143.55555555556
2017-12-10,28.4555,20.16700000000001,61.43,1.3898473599999994,101146.4
2017-12-11,28.6238993710692,22.166666666666682,68.50314465408805,0.7973619119496858,101039.24528301887
2017-12-12,28.64562499999999,24.343750000000004,78.2875,0.8588756000000004,100966.5
2017-12-13,28.92636815920396,25.2134328358209,80.8905472636816,1.6424827860696514,100901.19402985074
2017-12-14,28.425291828793792,25.073929961089476,82.58754863813229,1.145953120622567,100905.71984435798
2017-12-15,29.29375000000001,24.733203125,77.50390625,0.7128192499999998,100941.0546875
2017-12-16,29.40557620817845,21.900371747211906,64.81412639405204,2.041261085501861,101116.61710037175
2017-12-17,26.17777777777778,17.469892473118275,58.89964157706093,3.56334141935484,101413.6559139785
2017-12-18,23.313978494623655,13.444086021505386,54.24014336917563,2.56367025089606,101550.89605734767
2017-12-19,21.37900763358779,9.892366412213747,48.5,2.1969797862595457,101656.106870229
2017-12-20,21.293680297397774,8.47026022304833,44.50185873605948,1.9154583791821573,101745.24163568774
2017-12-21,21.972556390977434,9.87744360902256,46.43984962406015,2.1236080601503766,101581.31578947368
2017-12-22,23.701872659176033,14.197752808988765,55.40074906367041,2.6700175580524377,101235.84269662922
2017-12-23,27.369888475836433,17.266542750929386,54.72862453531599,1.3647183940520433,100902.08178438662
2017-12-24,28.59209621993129,19.77319587628867,59.70103092783505,1.2000950103092787,100872.23367697594
2017-12-25,26.25472972972973,17.126689189189186,57.73986486486486,1.6505743783783777,100987.7027027027
2017-12-26,23.089632107023398,17.151170568561895,70.18060200668896,1.5628458595317738,101106.48829431437
2017-12-27,19.916236162361663,18.966789667896624,94.30996309963099,1.7424662435424405,101130.73800738007
2017-12-28,23.24771929824563,20.792631578947365,86.42105263157895,2.5627156210526323,101140.0
2017-12-29,25.026717557251906,21.537022900763365,81.65648854961832,3.23762748091603,101175.68702290076
2017-12-30,27.8551948051948,22.173051948051942,72.01623376623377,1.4749417142857133,101073.21428571429
2017-12-31,27.429605263157903,20.506578947368446,66.48355263157895,2.479013263157899,101055.13157894737
2018-01-01,26.666445182724246,19.740863787375424,66.15946843853821,1.67840499667774,101000.79734219269
2018-01-02,27.234843205574933,19.72787456445995,64.21951219512195,1.6901850313588842,100861.1149825784
2018-01-03,27.70645161290322,20.670609318996412,66.12186379928315,1.0262692473118271,100829.03225806452
2018-01-04,29.02380952380953,21.089010989010998,63.223443223443226,1.0650359560439544,100776.88644688645
2018-01-05,30.05432098765432,21.493415637860092,61.11934156378601,0.8013605925925922,100658.35390946502
2018-01-06,29.207600000000017,22.573200000000003,67.908,0.7639019519999996,100654.4
2018-01-07,28.183921568627433,24.172549019607857,79.34117647058824,1.8207676235294135,100818.90196078431
2018-01-08,27.635820895522375,24.214925373134328,82.42537313432835,0.8390340298507463,100888.20895522388
2018-01-09,29.906636155606435,24.60778032036616,73.7299771167048,1.2733990663615595,100968.7185354691
2018-01-10,27.214285714285715,24.458928571428583,84.92857142857143,1.022604,101025.35714285714
2018-01-11,24.58256880733944,19.45504587155964,73.42660550458716,1.480358605504587,101306.42201834862
2018-01-12,23.613419913419918,16.26580086580087,63.62337662337662,1.3238963809523807,101394.45887445887
2018-01-13,22.387096774193548,15.070967741935505,63.5,1.012329290322581,101386.82795698925
2018-01-14,24.14245283018868,16.537264150943397,63.5377358490566,0.8535933584905654,101242.7358490566
2018-01-15,25.346511627906974,18.05674418604652,64.72558139534884,0.28277879069767425,101025.3488372093
2018-01-16,27.186511627906977,19.34325581395347,63.06976744186046,0.19295493953488368,100864.0
2018-01-17,28.509047619047617,20.849047619047628,64.01428571428572,0.27588754285714273,100780.80952380953
2018-01-18,29.301195219123528,20.495617529880484,59.85657370517928,0.4561232828685262,100781.9920318725
2018-01-19,29.780400000000004,19.80039999999999,56.74,0.5750722559999999,100845.08
2018-01-20,29.460800000000003,20.1312,57.624,0.6129812479999996,100781.52
2018-01-21,29.552226720647777,21.360728744939262,61.94736842105263,0.1853315627530364,100701.7004048583
2018-01-22,29.64687499999999,23.00312499999999,68.60267857142857,0.517887857142857,100648.125
2018-01-23,29.434482758620685,24.056896551724154,73.59051724137932,0.6304805517241377,100633.4051724138
2018-01-24,27.933181818181833,24.382272727272728,81.35909090909091,0.7496047999999994,100573.45454545454
2018-01-25,28.356485355648566,24.661087866108797,80.84518828451883,0.8269304769874475,100585.14644351465
2018-01-26,28.704016064257033,24.645381526104416,79.22489959839358,0.9220873253012049,100618.83534136545
2018-01-27,28.497609561752995,24.302788844621514,78.64940239043824,1.0971180876494013,100715.21912350597
2018-01-28,28.71713147410359,24.28605577689244,77.68924302788845,0.9756514422310746,100726.37450199203
2018-01-29,28.95421686746988,25.20240963855421,80.8273092369478,1.1443505863453802,100809.67871485944
2018-01-30,28.689558232931727,25.290763052208863,82.18875502008032,1.4996486425702809,100807.18875502008
2018-01-31,27.310441767068287,24.85261044176708,86.72289156626506,1.9718234216867467,100930.52208835342
2018-02-01,27.562549800796823,23.115936254980085,77.35059760956176,3.2069331633466125,101014.02390438247
2018-02-02,26.608800000000038,20.59479999999997,69.96,1.8396590080000021,101105.64
2018-02-03,25.258565737051804,18.374900398406393,65.800796812749,1.6837912988047814,101276.05577689243
2018-02-04,25.365612648221354,16.864031620553366,59.83794466403162,0.9147533913043479,101290.9881422925
2018-02-05,25.7124,16.7336,58.092,1.0235427839999995,101424.56
2018-02-06,24.974524714828878,15.429277566539932,55.77946768060836,1.7898597718631186,101323.76425855514
2018-02-07,25.701503759398495,17.239473684210516,60.2406015037594,1.333221172932331,101142.81954887218
2018-02-08,26.684462151394424,21.639840637450202,74.9402390438247,1.4538595697211152,101029.00398406375
2018-02-09,27.239043824701184,22.459760956175305,76.10358565737052,1.7384690996015926,100967.29083665338
2018-02-10,28.055118110236222,22.831102362204735,74.36220472440945,1.1605439999999996,101066.02362204724
2018-02-11,27.603571428571456,23.863492063492032,80.47222222222223,0.553832888888889,101125.75396825396
2018-02-12,28.652988047808773,21.162151394422313,66.21115537848605,2.5178503904382508,101332.23107569721
2018-02-13,27.778400000000012,18.450000000000006,57.496,1.4493036800000005,101429.64
2018-02-14,28.950200803212866,19.366265060240945,57.30120481927711,0.46571155020080335,101330.96385542168
2018-02-15,29.142687747035577,22.245454545454525,68.02766798418972,1.344123826086956,101147.90513833992
2018-02-16,29.21314741035857,24.672111553784845,77.4621513944223,0.8440328924302786,100930.7171314741
2018-02-17,29.046428571428553,25.17658730158733,80.44444444444444,1.2871913650793636,100778.61111111111
2018-02-18,28.756126482213443,24.593280632411062,78.72727272727273,1.482123130434781,100854.34782608696
2018-02-19,28.640079365079384,24.81547619047618,80.30952380952381,1.24709968253968,100873.53174603175
2018-02-20,28.798809523809503,24.354365079365095,77.5952380952381,1.4713292698412683,100833.61111111111
2018-02-21,29.203543307086605,24.300393700787396,75.63779527559055,1.486495999999997,100715.15748031496
2018-02-22,28.911111111111115,24.793253968253975,78.86111111111111,1.7054930793650798,100745.79365079365
2018-02-23,27.5812,23.887200000000014,80.72,1.6088075520000003,100976.96
2018-02-24,27.91092436974787,24.282773109243706,81.47058823529412,0.6591022521008401,101121.3025210084
2018-02-25,28.515625000000004,24.053125000000023,77.4453125,0.47288450000000043,100961.484375
2018-02-26,28.85657370517932,23.759760956175285,74.87649402390439,0.9508950438247008,100881.55378486056
2018-02-27,27.103187250996022,23.51792828685261,81.35458167330677,1.3452163824701182,100923.10756972112
2018-02-28,28.67588932806324,23.53952569169961,74.73913043478261,1.0317259130434773,100818.8537549407
2018-03-01,29.4217898832685,24.93968871595329,77.65369649805447,1.1471707392996093,100715.40856031129
2018-03-02,29.643824701195253,25.039043824701213,76.99601593625498,1.4656144063744998,100679.8406374502
2018-03-03,29.68079999999999,25.1636,77.396,1.4659335679999972,100616.8
2018-03-04,29.976284584980235,25.23754940711465,76.41501976284584,1.2870511304347827,100708.18181818182
2018-03-05,30.18149606299215,25.58503937007876,77.31889763779527,1.430351999999998,100708.46456692913
2018-03-06,30.37579365079369,25.58730158730158,76.3015873015873,1.6758678095238082,100783.37301587302
2018-03-07,30.244488188976387,25.64527559055118,77.19685039370079,1.9710240000000003,100793.4251968504
2018-03-08,30.046825396825444,25.43968253968251,76.88888888888889,1.612359746031746,100801.3492063492
2018-03-09,25.777821011673158,22.19494163424126,81.00389105058366,1.5677710194552543,101012.29571984436
2018-03-10,26.30992063492066,19.85277777777777,68.46031746031746,1.0863781587301589,101120.75396825396
2018-03-11,28.57777777777778,20.02817460317459,60.83730158730159,0.41156063492063516,101048.37301587302
2018-03-12,29.254117647058816,22.996862745098042,69.5764705882353,0.8746206117647055,100982.70588235294
2018-03-13,29.698425196850405,24.5492125984252,74.98425196850394,1.4365119999999991,100899.33070866142
2018-03-14,29.577254901960774,24.955294117647057,76.78823529411764,2.078998964705884,100785.37254901961
2018-03-15,29.538645418326677,24.5972111553785,75.5019920318725,2.168054948207176,100794.86055776893
2018-03-16,29.5124,24.791999999999987,76.352,1.6808704000000008,100835.16
2018-03-17,29.847826086956516,24.527272727272717,74.01581027667984,1.2951791304347822,100842.68774703557
2018-03-18,29.90275590551183,24.93188976377952,75.52362204724409,1.5847039999999983,100916.96850393701
2018-03-19,30.287654320987667,25.181069958847715,75.06584362139918,1.6632463539094644,100822.34567901235
2018-03-20,30.678740157480306,25.5795275590551,75.1259842519685,1.3184159999999994,100715.90551181103
2018-03-21,30.079607843137243,25.480000000000004,76.89019607843137,2.277099043137258,100741.45098039215
2018-03-22,28.386046511627924,24.237209302325574,78.87209302325581,1.4944651162790696,100681.24031007753
2018-03-23,29.455642023346286,23.53618677042802,71.88326848249027,0.8380695408560306,100803.30739299611
2018-03-24,30.37181467181466,23.969884169884182,69.76833976833977,0.3203498996138999,100933.51351351352
2018-03-25,29.996887159533077,24.888715953307404,74.50583657587549,0.8300680466926067,101057.1206225681
2018-03-26,30.594117647058816,24.620392156862763,71.51764705882353,1.491535811764705,101005.60784313726
2018-03-27,28.479377431906634,24.7089494163424,80.49027237354086,1.8312984902723743,100906.8093385214
2018-03-28,29.81789883268483,25.582879377431905,78.56031128404669,1.9781085136186796,100772.4513618677
2018-03-29,29.793050193050206,25.511969111969126,78.29343629343629,2.113860571428574,100753.51351351352
2018-03-30,30.43294117647055,26.075686274509792,78.10196078431373,2.211007247058827,100733.72549019608
2018-03-31,29.885992217898835,25.713618677042817,78.7704280155642,1.724843828793774,100752.49027237354
2018-04-01,27.731007751937987,24.899224806201566,84.78294573643412,1.2186171782945734,100819.14728682171
2018-04-02,28.423735408560283,24.964202334630365,82.10894941634241,1.581860607003892,100831.5953307393
2018-04-03,28.80161943319838,24.381781376518227,77.95141700404858,1.228002591093116,100784.45344129554
2018-04-04,29.58171206225681,25.725291828793775,80.26459143968872,1.913574723735409,100655.2140077821
2018-04-05,29.991860465116304,25.257751937984487,76.48062015503876,1.9357871627906977,100627.0542635659
2018-04-06,29.90703125,24.36757812499999,73.21875,1.2826206249999998,100666.2109375
2018-04-07,25.383137254901957,21.679607843137266,80.37647058823529,2.9492368313725508,101097.41176470589
2018-04-08,25.728957528957523,18.006563706563703,62.86872586872587,2.518440401544406,101253.39768339768
2018-04-09,28.787109375000004,19.648437500000018,59.20703125,1.8601055000000002,101016.09375
2018-04-10,31.030260521042074,22.050901803607253,60.186372745490985,1.4626002084168377,100827.9759519038
2018-04-11,30.284848484848478,25.313774104683166,75.31129476584022,1.9124198787878801,100762.80991735538
2018-04-12,30.831724137931026,25.50379310344829,74.27931034482759,2.3471141517241407,100672.10344827586
2018-04-13,31.14888888888889,25.973333333333326,74.83703703703704,2.187019022222224,100708.22222222222
2018-04-14,31.1390625,26.26093750000001,76.3046875,2.201497375000003,100626.640625
2018-04-15,31.30275590551183,26.318897637795285,75.39763779527559,2.2677600000000036,100628.77952755906
2018-04-16,31.440944881889756,25.891338582677164,73.27165354330708,2.071696,100753.26771653544
2018-04-17,26.997619047619057,24.43730158730156,86.21031746031746,2.17222412698413,100998.21428571429
2018-04-18,28.52529644268774,23.66205533596836,76.11857707509881,1.3824667826086956,100921.97628458498
2018-04-19,30.446666666666662,25.17411764705882,74.08235294117647,1.9336671372549052,100729.01960784313
2018-04-20,30.647035573122547,26.073122529644277,77.12648221343873,1.987649391304349,100693.12252964427
2018-04-21,30.95889328063239,25.874308300395256,75.0197628458498,2.030409739130435,100677.94466403162
2018-04-22,31.188446215139447,25.557370517928288,72.97609561752988,2.549909035856577,100670.99601593625
2018-04-23,31.92122302158274,25.702517985611514,70.88489208633094,2.221692316546769,100527.62589928058
2018-04-24,31.47617187500001,26.50625000000002,75.5859375,2.294921750000006,100561.3671875
2018-04-25,31.14514767932487,25.935021097046395,74.72573839662448,2.245008472573842,100585.44303797468
2018-04-26,30.097665369649818,25.693385214007783,77.5408560311284,2.8074807782101208,100681.51750972762
2018-04-27,28.559689922480626,23.88914728682172,76.6937984496124,2.094157147286826,100864.49612403101
2018-04-28,24.756078431372547,23.550196078431345,93.09019607843138,1.366364611764704,100979.80392156863
2018-04-29,27.057812499999994,24.039843750000014,84.16015625,1.4039849999999994,100856.6796875
2018-04-30,26.229961089494164,24.67665369649807,91.26459143968872,1.7523272217898822,100845.40856031129
2018-05-01,27.212204724409446,24.566535433070865,86.22047244094489,1.7200480000000018,100894.88188976378
2018-05-02,29.0388888888889,24.87261904761906,79.21428571428571,1.694317079365081,100881.70634920635
2018-05-03,28.94124513618678,24.799610894941633,78.78210116731518,1.6884892140077818,100917.04280155642
2018-05-04,29.72529182879377,24.492607003891052,74.26459143968872,1.8358210739299634,100847.19844357976
2018-05-05,29.877906976744182,25.25426356589149,76.93798449612403,1.496717643410851,100934.06976744186
2018-05-06,30.044140625,26.038281249999986,79.70703125,1.7406619999999988,100886.4453125
2018-05-07,29.757254901960774,25.861176470588248,80.31764705882352,1.95014625882353,100722.58823529411
2018-05-08,31.014901960784307,26.278823529411746,76.8156862745098,1.7560783058823521,100588.54901960785
2018-05-09,30.864173228346477,26.793307086614195,79.2992125984252,2.0359680000000004,100673.4251968504
2018-05-10,31.16141732283466,26.48740157480314,76.79527559055119,2.389200000000004,100762.24409448818
2018-05-11,28.125390624999987,24.267968750000005,79.71875,1.157239875,100802.3046875
2018-05-12,29.884738955823313,24.968674698795173,75.94779116465864,1.4427363212851412,100755.6626506024
2018-05-13,30.4896,25.137999999999987,73.56,1.2790708479999973,100748.12
2018-05-14,29.279518072289147,24.402409638554214,75.59839357429719,2.061231421686747,100763.05220883535
2018-05-15,29.560159362549822,25.29123505976093,78.20717131474103,1.6731050836653376,100604.54183266932
2018-05-16,31.69718875502008,25.269477911646593,70.35341365461848,1.9136543614457842,100534.01606425703
2018-05-17,31.67160000000001,25.878400000000003,72.372,2.5599298560000037,100528.28
2018-05-18,30.281600000000008,25.9484,77.972,1.9560682240000005,100513.44
